Institution Name,Main Office,Branch Name,Branch Number,Established Date,Acquired Date,Street Address,City,County,State,Zipcode,Latitude,Longitude,2010 Deposits,2011 Deposits,2012 Deposits,2013 Deposits,2014 Deposits,2015 Deposits,2016 Deposits,Branch Age,Year_Since_Acquisition,Total_Deposits,Growth_%,CAGR
JPMorgan Chase Bank,0,Meadow Central Branch,5130,1961-07-12,2008-09-25,10501 N. Central Expy,Dallas,Dallas,TX,75231,32.89036,-96.76997,38732.0,42444.0,52337.0,43023.0,45876.0,47724.0,50119,65,18,320255.0,29.399462976350303,4.389162262683888
JPMorgan Chase Bank,0,Redbird Branch,5132,1961-07-12,2008-09-25,3535 West Camp Wisdom,Dallas,Dallas,TX,75237,32.66236,-96.87808,12101.0,12037.0,12003.0,13346.0,13846.0,15137.0,18163,65,18,96633.0,50.0950334683084,7.00261391902901
JPMorgan Chase Bank,0,Castle Hills Branch,5135,1985-06-30,2008-09-25,2323 N.W. Military Highway,San Antonio,Bexar,TX,78231,29.54364,-98.52887,27242.0,24337.0,26310.0,25932.0,26282.0,26050.0,29162,41,18,185315.0,7.047940679832611,1.1415766818356543
JPMorgan Chase Bank,0,North Josey and Rosemeade Branch,5137,1989-05-31,2008-09-25,3654 N. Josey Ln.,Carrollton,Denton,TX,75007,33.0106,-96.88677,43939.0,45218.0,46580.0,51514.0,54694.0,61559.0,65951,37,18,369455.0,50.09672500512073,7.0028149005964435
JPMorgan Chase Bank,0,Brown Trail Branch,5138,1987-06-30,2008-09-25,2901 Brown Trail,Bedford,Tarrant,TX,76021,32.85325,-97.15992,54713.0,57304.0,72692.0,71900.0,83088.0,94737.0,93159,39,18,527593.0,70.26849194889697,9.275394137703664
JPMorgan Chase Bank,0,Preston Forest Branch,5140,1932-01-01,2008-09-25,11611 Preston Forest Village,Dallas,Dallas,TX,75230,32.90671,-96.80423,62780.0,66932.0,77985.0,84549.0,79938.0,94435.0,103725,94,18,570344.0,65.21981522777955,8.728573121574556
JPMorgan Chase Bank,0,West 12th Street and S Admas Branch,5141,1932-01-01,2008-09-25,505 W 12th Street,Dallas,Dallas,TX,75208,32.74126,-96.83057,36418.0,35942.0,36974.0,38763.0,43471.0,46414.0,51035,94,18,289017.0,40.136745565379755,5.785303872480108
JPMorgan Chase Bank,0,Ferndale and Northwest Highway Branch,5144,1932-01-01,2008-09-25,8530 Ferndale Road,Dallas,Dallas,TX,75238,32.86501,-96.71062,39235.0,40737.0,43735.0,47988.0,48754.0,48878.0,54823,94,18,324150.0,39.729833057219324,5.734047348080473
JPMorgan Chase Bank,0,Prestonwood Branch,5147,1932-01-01,2008-09-25,6021 Campbell Road,Dallas,Dallas,TX,75248,32.98345,-96.80373,39326.0,40804.0,49391.0,54255.0,63510.0,92161.0,89650,94,18,429097.0,127.96623099221888,14.721571237570895
JPMorgan Chase Bank,0,Kingwood Towne Center Branch,5149,1993-10-15,2008-09-25,4420 Kingwood Dr.,Kingwood,Harris,TX,77339,30.04978,-95.18489,85680.0,97972.0,116755.0,127845.0,143359.0,166313.0,175630,33,18,913554.0,104.98366013071896,12.707601363215137
JPMorgan Chase Bank,0,1600 N. Plano Rd Branch,5151,1937-12-21,2008-09-25,"1600 N. Plano Rd., Suite 2500",Richardson,Dallas,TX,75081,32.96808,-96.69969,31657.0,33388.0,36887.0,39702.0,43653.0,45512.0,49539,89,18,280338.0,56.48671699782039,7.748916884523438
JPMorgan Chase Bank,0,Central and East 15th St Branch,5163,1997-12-15,2008-09-25,551 East 15th Street,Plano,Collin,TX,75074,33.01978,-96.70815,21771.0,21945.0,28435.0,29992.0,32583.0,37522.0,44917,29,18,217165.0,106.31574112351292,12.829343374675894
JPMorgan Chase Bank,0,Cross Timbers and Morriss Branch,5186,1998-09-17,2008-09-25,2211 Cross Timbers Road,Flower Mound,Denton,TX,75028,33.0344,-97.06262,42335.0,46336.0,51577.0,56729.0,62909.0,75002.0,81846,28,18,416734.0,93.32939648045352,11.61339432689048
JPMorgan Chase Bank,0,North Beach Branch,5188,1999-09-04,2008-09-25,4501 Western Center Boulevard,Fort Worth,Tarrant,TX,76137,32.86122,-97.28989,24613.0,27115.0,30968.0,34942.0,37734.0,44185.0,50318,27,18,249875.0,104.43667980335596,12.657420537327614
JPMorgan Chase Bank,0,South Carrier Pkwy and I 20 Branch,5192,1998-10-19,2008-09-25,3980 South Carrier Parkway,Grand Prairie,Dallas,TX,75052,32.67714,-97.00698,29562.0,31386.0,37149.0,40211.0,42257.0,47824.0,56712,28,18,285101.0,91.84087680129896,11.469706709480153
JPMorgan Chase Bank,0,Montrose Boulevard Branch,5197,1998-12-28,2008-09-25,4313 Montrose Boulevard,Houston,Harris,TX,77006,29.73431,-95.39113,47898.0,56625.0,63562.0,83156.0,95224.0,103804.0,113256,28,18,563525.0,136.45246148064638,15.422543373744514
JPMorgan Chase Bank,0,River Oaks Branch,5198,1998-09-30,2008-09-25,1934 West Gray Street,Houston,Harris,TX,77019,29.75311,-95.40453,57662.0,65691.0,71013.0,89768.0,105231.0,123184.0,135293,28,18,647842.0,134.6311262183067,15.273886960496363
JPMorgan Chase Bank,0,Valley Ranch Branch,5204,1999-06-14,2008-09-25,8585 North Macarthur Boulevard,Irving,Dallas,TX,75063,32.92328,-96.95615,37390.0,45654.0,54983.0,64749.0,79004.0,91352.0,109061,27,18,482193.0,191.68494249799411,19.532407962492893
JPMorgan Chase Bank,0,South Mason Road Branch,5206,1999-11-23,2008-09-25,1565 South Mason Road,Katy,Harris,TX,77450,29.75901,-95.75143,74094.0,83210.0,91504.0,93805.0,128636.0,135089.0,149689,27,18,756027.0,102.02580505843927,12.434900788596881
JPMorgan Chase Bank,0,Aliso Branch,5226,1999-09-12,2008-09-25,26821 Aliso Creek Road,Aliso Viejo,Orange,CA,92656,33.57452,-117.7235,89447.0,102337.0,124302.0,140566.0,157800.0,181424.0,211756,27,18,1007632.0,136.7390745357586,15.445849617367102
JPMorgan Chase Bank,0,Lone Tree Branch,5227,1999-09-20,2008-09-25,4300 Lone Tree Way,Antioch,Contra Costa,CA,94531,37.96757,-121.78487,56296.0,58083.0,61433.0,63281.0,64079.0,67207.0,71942,27,18,442321.0,27.792383117805887,4.171958242741058
JPMorgan Chase Bank,0,Fairfield Branch,5228,2000-01-05,2008-09-25,5095 Business Center Drive,Fairfield,Solano,CA,94534,38.21646,-122.14465,49069.0,51287.0,59837.0,58029.0,64634.0,74155.0,83023,26,18,440034.0,69.1964376694043,9.160421138032593
JPMorgan Chase Bank,0,Scripps Poway Branch,5229,2000-05-06,2008-09-25,10541 Scripps Poway Parkway,San Diego,San Diego,CA,92131,32.93725,-117.10112,77096.0,83063.0,94517.0,105373.0,111643.0,128110.0,148586,26,18,748388.0,92.72854622807928,11.555505264105959
JPMorgan Chase Bank,0,Vacaville Branch,5230,1999-09-13,2008-09-25,"2011 Harbison Avenue, Suite A",Vacaville,Solano,CA,95687,38.36198,-121.96343,46559.0,45193.0,46097.0,47988.0,54233.0,57418.0,65208,27,18,362696.0,40.054554436306624,5.774960714372179
JPMorgan Chase Bank,0,Eighty Sixth St and 19th Branch,5233,1929-09-20,2008-09-25,1901 86th Street,Brooklyn,Kings,NY,11214,40.60596,-74.00039,195770.0,190571.0,188539.0,203894.0,213179.0,218663.0,236990,97,18,1447606.0,21.055320018388926,3.235875854120729
JPMorgan Chase Bank,0,Flatbush Branch,5235,1932-08-10,2008-09-25,1101 Avenue J,Brooklyn,Kings,NY,11230,40.62481,-73.96481,168325.0,166328.0,178360.0,202206.0,225287.0,246898.0,282050,94,18,1469454.0,67.56275063121937,8.98404262911139
JPMorgan Chase Bank,0,Walt Whitman Branch,5238,1976-03-19,2008-09-25,150 Walt Whitman Road,Huntington Station,Suffolk,NY,11746,40.82528,-73.41217,138470.0,138693.0,142428.0,142795.0,142998.0,145321.0,217044,50,18,1067749.0,56.744421174261575,7.778470310749164
JPMorgan Chase Bank,0,Miller Place Branch,5240,1980-01-07,2008-09-25,385 Route 25a Suite 5,Miller Place,Suffolk,NY,11764,40.94163,-72.9887,80437.0,85419.0,97779.0,99300.0,97617.0,102429.0,116923,46,18,679904.0,45.359722515757674,6.432438920420536
JPMorgan Chase Bank,0,New City Branch,5244,1973-12-27,2008-09-25,102 South Main Street,New City,Rockland,NY,10956,41.14384,-73.99008,90135.0,83165.0,86344.0,87117.0,85517.0,85694.0,85607,53,18,603579.0,-5.023575747489876,-0.8553457729529867
JPMorgan Chase Bank,0,Huntington Square Mall Branch,5246,1980-09-27,2008-09-25,17 Huntington Square Mall,East Northport,Suffolk,NY,11731,40.84018,-73.31469,139273.0,132337.0,124736.0,120264.0,155803.0,157482.0,170191,46,18,1000086.0,22.199564883358583,3.397874178738136
JPMorgan Chase Bank,0,Fulton and Bond St Branch,5250,1983-12-04,2008-09-25,490 Fulton St,Brooklyn,Kings,NY,11201,40.69006,-73.98312,201285.0,188858.0,181469.0,184374.0,190112.0,192304.0,209622,43,18,1348024.0,4.1418883672404805,0.6786943377999677
JPMorgan Chase Bank,0,Franklin Gate Branch,5251,1983-06-24,2008-09-25,654 Franklin Avenue,Franklin Square,Nassau,NY,11010,40.69059,-73.68511,133178.0,130207.0,131174.0,135692.0,125677.0,130902.0,138980,43,18,925810.0,4.356575410353061,0.7132559490993895
JPMorgan Chase Bank,0,Sunrise Mall Branch,5254,1988-02-13,2008-09-25,6 Carmans Rd,Massapequa,Nassau,NY,11758,40.6806,-73.43187,115827.0,107815.0,105013.0,107495.0,105147.0,103131.0,109082,38,18,753510.0,-5.823339981178828,-0.9949804157660669
JPMorgan Chase Bank,0,Kings Highway Branch,5256,1993-01-10,2008-09-25,1521 Kings Highway,Brooklyn,Kings,NY,11229,40.60907,-73.95769,81139.0,80286.0,83366.0,89712.0,98321.0,106781.0,115215,33,18,654820.0,41.997066761976356,6.01807040699236
JPMorgan Chase Bank,0,Fifth Ave and 54th Branch,5257,1868-01-01,2008-09-25,5323 Fifth Avenue,Brooklyn,Kings,NY,11220,40.64326,-74.01214,104145.0,107036.0,111740.0,123807.0,131710.0,137438.0,151407,158,18,867283.0,45.38095923952182,6.435030352083859
JPMorgan Chase Bank,0,Thirteenth Ave and 48th St Branch,5258,1923-01-01,2008-09-25,4724 13th Avenue (48th Street),Brooklyn,Kings,NY,11219,40.63604,-73.99117,182630.0,175126.0,194780.0,216559.0,250726.0,291515.0,340561,103,18,1651897.0,86.47593495044626,10.943994611166241
JPMorgan Chase Bank,0,Old Country Rd and Cherry Ln Branch,5259,1966-11-25,2008-09-25,400 Old Country Road,Carle Place,Nassau,NY,11514,40.74504,-73.60482,83207.0,78699.0,78779.0,77555.0,82150.0,90589.0,96379,60,18,587358.0,15.830398884709219,2.4795222232303793
JPMorgan Chase Bank,0,Hylan Plaza Branch,5260,1967-11-24,2008-09-25,2626 Hylan Boulevard,Staten Island,Richmond,NY,10306,40.56785,-74.11221,104431.0,99369.0,100168.0,101158.0,97180.0,99773.0,100598,59,18,702677.0,-3.6703660790378336,-0.6212984011924938
JPMorgan Chase Bank,0,Grand St and Graham Branch,5261,1969-01-10,2008-09-25,726 Grand Street,Brooklyn,Kings,NY,11211,40.7116,-73.94383,71555.0,74717.0,86403.0,88198.0,97808.0,113396.0,120796,57,18,652873.0,68.81559639438194,9.119431467448734
JPMorgan Chase Bank,0,Liberty Ave and Drew St Branch,5262,1956-11-29,2008-09-25,1240 Liberty Avenue,Brooklyn,Kings,NY,11208,40.67901,-73.86349,98613.0,98151.0,103684.0,112318.0,122717.0,134721.0,149010,70,18,819214.0,51.10583797268109,7.122378566358201
JPMorgan Chase Bank,0,Ralph Ave and Ave N Branch,5263,1960-09-19,2008-09-25,2401 Ralph Avenue,Brooklyn,Kings,NY,11234,40.61953,-73.91719,158999.0,160105.0,166255.0,184679.0,191458.0,203432.0,217965,66,18,1282893.0,37.08576783501783,5.397925148230431
JPMorgan Chase Bank,0,Broadway Hewlett Branch,5264,1967-03-28,2008-09-25,1304 Broadway,Hewlett,Nassau,NY,11557,40.63938,-73.7005,107931.0,105566.0,265147.0,280766.0,282461.0,306828.0,328494,59,18,1677193.0,204.35556049698417,20.38255043922066
JPMorgan Chase Bank,0,Carnegie Hill Branch,5265,1972-12-27,2008-09-25,1221 Madison Avenue (88th Street),New York City,New York,NY,10128,40.7833,-73.95479,52264.0,63463.0,66876.0,77345.0,87884.0,101962.0,112207,54,18,562001.0,114.6927139139752,13.580266751058323
JPMorgan Chase Bank,0,North Village Ave and Randall Branch,5269,1978-06-28,2008-09-25,120 North Village Avenue,Rockville Centre,Nassau,NY,11570,40.66059,-73.64817,71479.0,74344.0,82101.0,86508.0,92703.0,93494.0,99651,48,18,600280.0,39.41297444004533,5.694048202981916
JPMorgan Chase Bank,0,Upper Broadway Branch,5270,1980-12-30,2008-09-25,2438 Broadway (90th Street),New York City,New York,NY,10024,40.79076,-73.97442,120808.0,127357.0,145155.0,159245.0,170838.0,192000.0,222098,46,18,1137501.0,83.84378517978942,10.681446299132658
JPMorgan Chase Bank,0,Richmond Avenue Branch,5271,1980-12-30,2008-09-25,2845 Richmond Avenue,Staten Island,Richmond,NY,10314,40.57647,-74.16956,76140.0,74510.0,83904.0,91454.0,103340.0,116549.0,136619,46,18,682516.0,79.43131074336748,10.234204304317496
JPMorgan Chase Bank,0,Staten Island Mall Branch,5272,1980-12-30,2008-09-25,2655 Richmond Avenue,Staten Island,Richmond,NY,10314,40.58091,-74.16908,115586.0,117277.0,117681.0,127653.0,130135.0,133594.0,144978,46,18,886904.0,25.428685134877927,3.848320744008804
JPMorgan Chase Bank,0,Greenlawn Branch,5273,1980-12-30,2008-09-25,80 Broadway,Greenlawn,Suffolk,NY,11740,40.86827,-73.36477,95518.0,90608.0,94249.0,96817.0,99054.0,97318.0,100609,46,18,674173.0,5.329885466613622,0.8692059378615502
JPMorgan Chase Bank,0,Selden Branch,5274,1980-12-30,2008-09-25,"295 Middle Country Road, #115",Selden,Suffolk,NY,11784,40.86779,-73.02613,58121.0,58450.0,57977.0,60994.0,64913.0,70262.0,73233,46,18,443950.0,26.00092909619587,3.927135677435478
JPMorgan Chase Bank,0,Merrick Rd and Millang Branch,5276,1980-12-30,2008-09-25,1696 Merrick Road,Merrick,Nassau,NY,11566,40.65713,-73.5479,86775.0,81610.0,84794.0,87949.0,92487.0,96567.0,107203,46,18,637385.0,23.541342552578506,3.586236075325333
JPMorgan Chase Bank,0,Sunrise Hwy and Grand Branch,5277,1980-12-30,2008-09-25,676 Sunrise Highway,Baldwin,Nassau,NY,11510,40.65624,-73.61111,49523.0,44645.0,45315.0,49094.0,52162.0,53518.0,54520,46,18,348777.0,10.090261090806292,1.6150769289978717
JPMorgan Chase Bank,0,Queens Blvd and 63rd Ave Branch,5278,1980-12-30,2008-09-25,95-38 Queens Boulevard,Rego Park,Queens,NY,11374,40.72639,-73.86148,47130.0,46562.0,51164.0,58109.0,69245.0,75817.0,86187,46,18,434214.0,82.87078294080203,10.583599138370548
JPMorgan Chase Bank,0,River Rd and Tower Dr Branch,5279,1919-01-01,2008-09-25,950 River Road,Edgewater,Bergen,NJ,7020,40.82737,-73.9733,60645.0,62922.0,73468.0,79549.0,107409.0,146355.0,154517,107,18,684865.0,154.78934784401022,16.868340674855077
JPMorgan Chase Bank,0,Hackettstown Branch,5280,1919-01-01,2008-09-25,227 Mountain Avenue,Hackettstown,Warren,NJ,7840,40.84228,-74.82401,32949.0,50732.0,54125.0,55145.0,65823.0,64510.0,71504,107,18,394788.0,117.01417341952715,13.784040033727196
JPMorgan Chase Bank,0,Sparta Branch,5281,1919-01-01,2008-09-25,27 Sparta Avenue,Sparta,Sussex,NJ,7871,41.03682,-74.63806,61028.0,102216.0,105821.0,110913.0,114904.0,124504.0,137488,107,18,756874.0,125.28675362128858,14.49572623907336
JPMorgan Chase Bank,0,Bayonne 30th St Branch,5282,1919-01-01,2008-09-25,650 Broadway,Bayonne,Hudson,NJ,7002,40.66929,-74.11368,62211.0,57038.0,63175.0,66019.0,69429.0,73668.0,81416,107,18,472956.0,30.870746331034702,4.586050551126553
JPMorgan Chase Bank,0,Morris Plains Branch,5283,1919-01-01,2008-09-25,599 Speedwell Avenue,Morris Plains,Morris,NJ,7950,40.82691,-74.47974,56605.0,55416.0,54984.0,184077.0,191289.0,198905.0,212514,107,18,953790.0,275.4332656125784,24.668133824674033
JPMorgan Chase Bank,0,Nutley Center St Branch,5284,1919-01-01,2008-09-25,351 Centre St.,Nutley,Essex,NJ,7110,40.8143,-74.16077,116410.0,107756.0,109445.0,115854.0,121144.0,124600.0,150074,107,18,845283.0,28.918477794003948,4.324391797166904
JPMorgan Chase Bank,0,Somerset Easton Ave Branch,5285,1919-01-01,2008-09-25,940 Easton Avenue,Somerset,Somerset,NJ,8873,40.51317,-74.4861,72992.0,73492.0,81138.0,88810.0,90500.0,96031.0,105819,107,18,608782.0,44.97342174484875,6.385245042072096
JPMorgan Chase Bank,0,Deal Branch,5286,1919-01-01,2008-09-25,50 Atlantic Ave.,Deal,Monmouth,NJ,7723,40.23986,-74.00514,42916.0,42359.0,43508.0,51811.0,66244.0,74478.0,78858,107,18,400174.0,83.74965048000746,10.671998796121084
JPMorgan Chase Bank,0,Old Bridge Branch,5287,1919-01-01,2008-09-25,20 Bushnell Road,Old Bridge,Middlesex,NJ,8857,40.40097,-74.31197,70877.0,109778.0,105761.0,116157.0,124132.0,132890.0,135739,107,18,795334.0,91.5134669921131,11.437977066203263
JPMorgan Chase Bank,0,Avenel Branch,5288,1919-01-01,2008-09-25,1342 St. Georges Avenue,Avenel,Middlesex,NJ,7001,40.58445,-74.29272,89958.0,91984.0,88780.0,94738.0,93102.0,98858.0,112745,107,18,670165.0,25.33070988683608,3.8347966206535578
JPMorgan Chase Bank,0,Piscataway Branch,5290,1919-01-01,2008-09-25,233 Stelton Road,Piscataway,Middlesex,NJ,8854,40.56727,-74.45653,55769.0,53679.0,60149.0,64394.0,72337.0,79927.0,87007,107,18,473262.0,56.01319729598882,7.694507919103399
JPMorgan Chase Bank,0,Spotswood Englishtown Rd Branch,5291,1919-01-01,2008-09-25,365 Spotswood-Englishtown Road (Monroe),Monroe,Middlesex,NJ,8831,40.37446,-74.38876,61507.0,61080.0,55564.0,58511.0,66407.0,68003.0,72680,107,18,443752.0,18.165412066919213,2.820977655231083
JPMorgan Chase Bank,0,Wayne Valley Road Branch,5292,1919-01-01,2008-09-25,1401 Valley Road,Wayne,Passaic,NJ,7470,40.95918,-74.22589,189877.0,186352.0,192544.0,206548.0,214454.0,216925.0,238942,107,18,1445642.0,25.840412477551254,3.905057937836842
JPMorgan Chase Bank,0,Route 4 Elmwood Park Branch,5293,1919-01-01,2008-09-25,100 Broadway (Elmwood Pk),Elmwood Park,Bergen,NJ,7407,40.91895,-74.12552,72176.0,68208.0,66234.0,66067.0,65224.0,66810.0,67563,107,18,472282.0,-6.391321214808246,-1.0947482801683117
JPMorgan Chase Bank,0,Brighton East Branch,5295,1942-06-20,2008-09-25,1002 Brighton Beach Avenue,Brooklyn,Kings,NY,11235,40.57792,-73.95945,138570.0,138941.0,147524.0,152279.0,153927.0,170498.0,182742,84,18,1084481.0,31.877029660099588,4.719652595989965
JPMorgan Chase Bank,0,Nostrand Branch,5296,1866-06-30,2008-09-25,1462 Nostrand Avenue,Brooklyn,Kings,NY,11226,40.65055,-73.94962,95119.0,89365.0,89597.0,93970.0,96164.0,104420.0,108298,160,18,676933.0,13.855276022666343,2.186186842923221
JPMorgan Chase Bank,0,Graham Ave and Broadway Branch,5297,1866-06-30,2008-09-25,12 Graham Avenue,Brooklyn,Kings,NY,11206,40.70126,-73.94216,75933.0,72045.0,79768.0,82847.0,87159.0,92198.0,97963,160,18,587913.0,29.012418842927318,4.3370579004738286
JPMorgan Chase Bank,0,Marlboro Branch,5298,1958-05-24,2008-09-25,290 Avenue X,Brooklyn,Kings,NY,11223,40.59026,-73.97232,134709.0,134701.0,140892.0,152443.0,160653.0,171635.0,191905,68,18,1086938.0,42.45892998982993,6.075465510814015
JPMorgan Chase Bank,0,Sunnyside Branch,5299,1963-12-18,2008-09-25,4610 Queens Blvd.,Sunnyside,Queens,NY,11104,40.74296,-73.91828,152318.0,148672.0,153678.0,165485.0,179970.0,189681.0,194854,63,18,1184658.0,27.92578684068856,4.190074719277592
JPMorgan Chase Bank,0,Woodbury Rd and W Gate Branch,5300,1961-09-28,2008-09-25,404 Woodbury Road,Plainview,Nassau,NY,11803,40.78346,-73.50219,183692.0,195313.0,199066.0,224193.0,225193.0,235583.0,266775,65,18,1529815.0,45.22951462230255,6.4165432758375385
JPMorgan Chase Bank,0,Maspeth Branch,5302,1975-09-26,2008-09-25,6955 Grand Avenue,Maspeth,Queens,NY,11378,40.72681,-73.89396,63044.0,59858.0,60868.0,63033.0,64865.0,71833.0,74475,51,18,457976.0,18.13178097836432,2.8160997592243886
JPMorgan Chase Bank,0,Canal St and Baxter Branch,5303,1977-11-23,2008-09-25,221 Canal Street,New York City,New York,NY,10013,40.71747,-73.99908,111511.0,122137.0,137706.0,173488.0,209082.0,231299.0,275429,49,18,1260652.0,146.9971572311252,16.26490983472475
JPMorgan Chase Bank,0,Bay Ridge Branch,5304,1933-01-09,2008-09-25,7427 Fifth Avenue,Brooklyn,Kings,NY,11209,40.63007,-74.02232,361780.0,352659.0,378634.0,403761.0,427116.0,433473.0,460964,93,18,2818387.0,27.415556415501136,4.120699198307065
JPMorgan Chase Bank,0,Park Avenue Branch,5305,1990-10-15,2008-09-25,510 Park Avenue,New York City,New York,NY,10022,40.76336,-73.96961,60794.0,61865.0,78820.0,111909.0,108844.0,111568.0,131018,36,18,664818.0,115.51139915123203,13.65233804297561
JPMorgan Chase Bank,0,Stadium Branch,5307,1996-12-02,2008-09-25,75 East 161 Street,Bronx,Bronx,NY,10451,40.82777,-73.92498,48225.0,44979.0,42078.0,45351.0,43539.0,44473.0,176198,30,18,444843.0,265.3665111456713,24.10466969314451
JPMorgan Chase Bank,0,Green Acres West Branch,5308,1984-01-07,2008-09-25,1200 West Walk (Green Acres Mall),Valley Stream,Nassau,NY,11582,40.662,-73.70273,278217.0,277993.0,265686.0,276121.0,272939.0,278431.0,297047,42,18,1946434.0,6.768098282994929,1.0974615873091675
JPMorgan Chase Bank,0,Canarsie Branch,5311,1890-01-01,2008-09-25,1764 Rockaway Parkway,Brooklyn,Kings,NY,11236,40.63871,-73.89524,76223.0,78067.0,81548.0,91057.0,91267.0,94268.0,103457,136,18,615887.0,35.729373023890425,5.223394296477535
JPMorgan Chase Bank,0,Greenwich Village Branch,5313,1890-01-01,2008-09-25,340 Avenue Of The Americas,New York City,New York,NY,10011,40.73182,-74.0008,77867.0,83547.0,90477.0,100261.0,119738.0,129656.0,146227,136,18,747773.0,87.79072007397228,11.073985310170741
JPMorgan Chase Bank,0,187-15 Union Turnpike Branch,5314,1890-01-01,2008-09-25,18715 Union Turnpike,Flushing,Queens,NY,11366,40.72916,-73.78148,76557.0,70786.0,73655.0,84982.0,92429.0,101184.0,167383,136,18,666976.0,118.63840014629623,13.925534145019803
JPMorgan Chase Bank,0,Paterson Branch,5317,1922-01-01,2008-09-25,1117 Main St #19,Paterson,Passaic,NJ,7503,40.89056,-74.15534,40771.0,36831.0,35628.0,37145.0,38487.0,40480.0,42827,104,18,272169.0,5.0428000294326845,0.8233325668314917
JPMorgan Chase Bank,0,Ramsey North Spruce Branch,5318,1890-01-01,2008-09-25,18 North Spruce St,Ramsey,Bergen,NJ,7446,41.0582,-74.14027,24628.0,25814.0,29024.0,30224.0,33535.0,41820.0,47428,136,18,232473.0,92.57755400357317,11.540934238914913
JPMorgan Chase Bank,0,Woodland Park Branch,5319,1991-04-19,2008-09-25,989 Mcbride Avenue,Woodland Park,Passaic,NJ,7424,40.89324,-74.20535,60945.0,56230.0,64030.0,69223.0,70834.0,76891.0,81283,35,18,479436.0,33.3710722782837,4.916454820555205
JPMorgan Chase Bank,0,Haledon Branch,5320,1926-01-01,2008-09-25,396 Haledon Avenue,Haledon,Passaic,NJ,7508,40.93752,-74.18164,51489.0,79410.0,77021.0,78788.0,81127.0,84605.0,89030,100,18,541470.0,72.91071879430558,9.556206523691735
JPMorgan Chase Bank,0,Totowa Union Blvd Branch,5321,1926-01-01,2008-09-25,169 Union Blvd,Totowa,Passaic,NJ,7512,40.90778,-74.20614,38560.0,36247.0,36147.0,37199.0,48636.0,46239.0,41678,100,18,284706.0,8.086099585062241,1.3043997285643538
JPMorgan Chase Bank,0,Haworth Branch,5324,1927-01-01,2008-09-25,139 Terrace Street,Haworth,Bergen,NJ,7641,40.95847,-73.98949,28472.0,31757.0,36995.0,34812.0,38929.0,43636.0,47405,99,18,262006.0,66.49690924416971,8.868196705537802
JPMorgan Chase Bank,0,Fairview Branch,5325,1999-05-22,2008-09-25,153 Bergen Blvd,Fairview,Bergen,NJ,7022,40.81632,-74.00224,22591.0,22162.0,23525.0,25528.0,27420.0,28334.0,29788,27,18,179348.0,31.857819485635876,4.717110069680008
JPMorgan Chase Bank,0,Holbrook Branch,5326,1988-01-10,2008-09-25,991 Main Street,Holbrook,Suffolk,NY,11741,40.80849,-73.07554,51611.0,51197.0,55979.0,61443.0,66004.0,72593.0,84886,38,18,443713.0,64.47268993044119,8.646473051687508
JPMorgan Chase Bank,0,Sayville Branch,5327,1899-03-26,2008-09-25,131 Main Street,Sayville,Suffolk,NY,11782,40.73512,-73.08408,90852.0,90768.0,98321.0,101312.0,107781.0,143499.0,155070,127,18,787603.0,70.68418967111346,9.319813582889092
JPMorgan Chase Bank,0,Bayport Branch,5329,1962-01-31,2008-09-25,925 Montauk Highway,Bayport,Suffolk,NY,11705,40.74885,-73.04638,73649.0,98730.0,76009.0,83167.0,85175.0,97994.0,103421,64,18,618145.0,40.42417412320602,5.821434968076211
JPMorgan Chase Bank,0,Yaphank Branch,5331,1976-06-26,2008-09-25,128 Main Street,Yaphank,Suffolk,NY,11980,40.83784,-72.92418,41310.0,41471.0,40949.0,44208.0,46319.0,48310.0,53356,50,18,315923.0,29.1600096828855,4.356942108735784
JPMorgan Chase Bank,0,Three Village Branch,5332,1980-10-18,2008-09-25,430 Route 25a,East Setauket,Suffolk,NY,11733,40.93536,-73.11077,54004.0,55982.0,57554.0,63067.0,71320.0,81685.0,94190,46,18,477802.0,74.4130064439671,9.714276796601439
JPMorgan Chase Bank,0,Port Jefferson Branch,5334,1986-02-14,2008-09-25,60 North Country Road,Port Jefferson,Suffolk,NY,11777,40.93797,-73.05417,48011.0,47322.0,51135.0,51550.0,54978.0,57476.0,63194,40,18,373666.0,31.624002832684177,4.686138939258733
JPMorgan Chase Bank,0,Massapequa Branch,5337,1923-01-01,2008-09-25,4210 Sunrise Highway,Massapequa,Nassau,NY,11758,40.67532,-73.47639,99789.0,94405.0,89926.0,93709.0,92085.0,91580.0,98301,103,18,659795.0,-1.4911463187325256,-0.2500827168510411
JPMorgan Chase Bank,0,Bellmore Ave and Peach Branch,5338,1934-01-01,2008-09-25,501 Bellmore Avenue,East Meadow,Nassau,NY,11554,40.70522,-73.56841,99734.0,101764.0,106967.0,112255.0,120893.0,117609.0,129143,92,18,788365.0,29.487436581306277,4.400987260943534
JPMorgan Chase Bank,0,Copiague Branch,5339,1934-01-01,2008-09-25,895 Merrick Road,Copiague,Suffolk,NY,11726,40.66888,-73.39339,85100.0,78042.0,77207.0,83384.0,83213.0,86851.0,139193,92,18,632990.0,63.56404230317274,8.546203741497994
JPMorgan Chase Bank,0,Hempstead Tpke and Randal Branch,5340,1934-01-01,2008-09-25,4276 Hempstead Turnpike,Bethpage,Nassau,NY,11714,40.72563,-73.47916,60564.0,57435.0,55010.0,57454.0,60542.0,61828.0,65846,92,18,418679.0,8.72135261871739,1.403390096431889
